********************************************************************************
Field Output Report, written Thu Apr 24 16:15:44 2025

Source 1
---------

   ODB: C:/lnms/Vid/CrossHoleSym/CrossHoleSymU.odb
   Step: loading
   Frame: Increment      0: Step Time =    0.000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
               32                3       134.378296       111.068192               0.       80.4417648
               32                4       171.291046       128.191742               0.       80.3029633
               33                1       164.654114       84.8144913               0.       42.9631882
               33                2       178.278030       88.1253738               0.       24.0593338
               33                3       111.333862       57.4551201               0.       50.9533424
               33                4       130.252869       63.1051712               0.       32.3881493
               34                1       116.481888       126.769356               0.       18.5990028
               34                2       86.5061417       133.532196               0.       11.0066414
               34                3       111.251984       135.928314               0.       23.9346409
               34                4       84.1720123       139.326935               0.       19.1667919
               35                1       67.1951981       145.702469               0.       24.7045517
               35                2       86.1387711       183.476944               0.       16.5769711
               35                3       42.5726166       124.181252               0.       47.1539879
               35                4       62.4188957       164.302628               0.       40.1632919
               36                1       161.458725       111.996712               0.      -79.5213318
               36                2       138.841431       107.190392               0.      -87.2685852
               36                3       136.138672       98.6925354               0.      -80.1211319
               36                4       112.485634       92.6838837               0.      -86.9846802
               37                1       101.854271       106.222733               0.      -87.7448349
               37                2       120.265831       143.567795               0.      -89.5406342
               37                3       111.068192       134.378296               0.      -80.4417648
               37                4       128.191742       171.291046               0.      -80.3029633
               38                1       84.8144913       164.654114               0.      -42.9631882
               38                2       88.1253738       178.278030               0.      -24.0593338
               38                3       57.4551201       111.333862               0.      -50.9533424
               38                4       63.1051712       130.252869               0.      -32.3881493
               39                1       126.769356       116.481888               0.      -18.5990028
               39                2       133.532196       86.5061417               0.      -11.0066414
               39                3       135.928314       111.251984               0.      -23.9346409
               39                4       139.326935       84.1720123               0.      -19.1667919
               40                1       145.702469       67.1951981               0.      -24.7045517
               40                2       183.476944       86.1387711               0.      -16.5769711
               40                3       124.181252       42.5726166               0.      -47.1539879
               40                4       164.302628       62.4188957               0.      -40.1632919


********************************************************************************
Field Output Report, written Thu Apr 24 16:16:15 2025

Source 1
---------

   ODB: C:/lnms/Vid/CrossHoleSym/CrossHoleSymU.odb
   Step: loading
   Frame: Increment      3: Step Time =   0.3000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1       194.274506       133.008057               0.      -96.5466156
                1                2       166.640839       129.956329               0.      -105.640839
                1                3       160.444870       113.158722               0.      -95.5126190
                1                4       131.489548       108.263664               0.      -103.482674
                2                1       118.645592       125.080315               0.      -104.149864
                2                2       144.124405       171.472351               0.      -108.411217
                2                3       128.196777       158.280869               0.      -96.1204300
                2                4       151.855026       204.589539               0.      -98.0277634
                3                1       101.308868       198.305252               0.      -51.9411354
                3                2       104.787743       213.932648               0.      -29.7904758
                3                3       65.8341827       129.678314               0.      -57.0955811
                3                4       70.5136871       148.100723               0.      -36.4906883
                4                1       146.249451       134.925995               0.      -20.9939251
                4                2       149.242889       97.1115112               0.      -12.2060213
                4                3       159.849319       131.574142               0.      -27.9201546
                4                4       160.080154       97.1049118               0.      -22.1443424
                5                1       169.815292       78.1025467               0.      -28.5211525
                5                2       221.844101       103.599945               0.      -20.4632435
                5                3       147.026581       49.5618019               0.      -53.0971603
                5                4       198.140686       73.1240845               0.      -47.6803093
                6                1       204.589539       151.855026               0.      -98.0277634
                6                2       171.472351       144.124405               0.      -108.411217
                6                3       158.280869       128.196777               0.      -96.1204300
                6                4       125.080315       118.645592               0.      -104.149864
                7                1       108.263664       131.489548               0.      -103.482674
                7                2       129.956329       166.640839               0.      -105.640839
                7                3       113.158722       160.444870               0.      -95.5126190
                7                4       133.008057       194.274506               0.      -96.5466156
                8                1       73.1240845       198.140686               0.      -47.6803093
                8                2       103.599945       221.844101               0.      -20.4632435
                8                3       49.5618019       147.026581               0.      -53.0971603
                8                4       78.1025467       169.815292               0.      -28.5211525
                9                1       97.1049118       160.080154               0.      -22.1443424
                9                2       97.1115112       149.242889               0.      -12.2060213
                9                3       131.574142       159.849319               0.      -27.9201546
                9                4       134.925995       146.249451               0.      -20.9939251
               10                1       148.100723       70.5136871               0.      -36.4906883
               10                2       213.932648       104.787743               0.      -29.7904758
               10                3       129.678314       65.8341827               0.      -57.0955811
               10                4       198.305252       101.308868               0.      -51.9411354
               11                1       133.008057       194.274506               0.       96.5466156
               11                2       129.956329       166.640839               0.       105.640839
               11                3       113.158722       160.444870               0.       95.5126190
               11                4       108.263664       131.489548               0.       103.482674
               12                1       125.080315       118.645592               0.       104.149864
               12                2       171.472351       144.124405               0.       108.411217
               12                3       158.280869       128.196777               0.       96.1204300
               12                4       204.589539       151.855026               0.       98.0277634
               13                1       198.305252       101.308868               0.       51.9411354
               13                2       213.932648       104.787743               0.       29.7904758
               13                3       129.678314       65.8341827               0.       57.0955811
               13                4       148.100723       70.5136871               0.       36.4906883
               14                1       134.925995       146.249451               0.       20.9939251
               14                2       97.1115112       149.242889               0.       12.2060213
               14                3       131.574142       159.849319               0.       27.9201546
               14                4       97.1049118       160.080154               0.       22.1443424
               15                1       78.1025467       169.815292               0.       28.5211525
               15                2       103.599945       221.844101               0.       20.4632435
               15                3       49.5618019       147.026581               0.       53.0971603
               15                4       73.1240845       198.140686               0.       47.6803093
               16                1       151.855026       204.589539               0.       98.0277634
               16                2       144.124405       171.472351               0.       108.411217
               16                3       128.196777       158.280869               0.       96.1204300
               16                4       118.645592       125.080315               0.       104.149864
               17                1       131.489548       108.263664               0.       103.482674
               17                2       166.640839       129.956329               0.       105.640839
               17                3       160.444870       113.158722               0.       95.5126190
               17                4       194.274506       133.008057               0.       96.5466156
               18                1       198.140686       73.1240845               0.       47.6803093
               18                2       221.844101       103.599945               0.       20.4632435
               18                3       147.026581       49.5618019               0.       53.0971603
               18                4       169.815292       78.1025467               0.       28.5211525
               19                1       160.080154       97.1049118               0.       22.1443424
               19                2       149.242889       97.1115112               0.       12.2060213
               19                3       159.849319       131.574142               0.       27.9201546
               19                4       146.249451       134.925995               0.       20.9939251
               20                1       70.5136871       148.100723               0.       36.4906883
               20                2       104.787743       213.932648               0.       29.7904758
               20                3       65.8341827       129.678314               0.       57.0955811
               20                4       101.308868       198.305252               0.       51.9411354
               21                1       204.589539       151.855026               0.      -98.0277634
               21                2       171.472351       144.124405               0.      -108.411217
               21                3       158.280869       128.196777               0.      -96.1204300
               21                4       125.080315       118.645592               0.      -104.149864
               22                1       108.263664       131.489548               0.      -103.482674
               22                2       129.956329       166.640839               0.      -105.640839
               22                3       113.158722       160.444870               0.      -95.5126190
               22                4       133.008057       194.274506               0.      -96.5466156
               23                1       73.1240845       198.140686               0.      -47.6803093
               23                2       103.599945       221.844101               0.      -20.4632435
               23                3       49.5618019       147.026581               0.      -53.0971603
               23                4       78.1025467       169.815292               0.      -28.5211525
               24                1       97.1049118       160.080154               0.      -22.1443424
               24                2       97.1115112       149.242889               0.      -12.2060213
               24                3       131.574142       159.849319               0.      -27.9201546
               24                4       134.925995       146.249451               0.      -20.9939251
               25                1       148.100723       70.5136871               0.      -36.4906883
               25                2       213.932648       104.787743               0.      -29.7904758
               25                3       129.678314       65.8341827               0.      -57.0955811
               25                4       198.305252       101.308868               0.      -51.9411354
               26                1       151.855026       204.589539               0.       98.0277634
               26                2       144.124405       171.472351               0.       108.411217
               26                3       128.196777       158.280869               0.       96.1204300
               26                4       118.645592       125.080315               0.       104.149864
               27                1       131.489548       108.263664               0.       103.482674
               27                2       166.640839       129.956329               0.       105.640839
               27                3       160.444870       113.158722               0.       95.5126190
               27                4       194.274506       133.008057               0.       96.5466156
               28                1       198.140686       73.1240845               0.       47.6803093
               28                2       221.844101       103.599945               0.       20.4632435
               28                3       147.026581       49.5618019               0.       53.0971603
               28                4       169.815292       78.1025467               0.       28.5211525
               29                1       160.080154       97.1049118               0.       22.1443424
               29                2       149.242889       97.1115112               0.       12.2060213
               29                3       159.849319       131.574142               0.       27.9201546
               29                4       146.249451       134.925995               0.       20.9939251
               30                1       70.5136871       148.100723               0.       36.4906883
               30                2       104.787743       213.932648               0.       29.7904758
               30                3       65.8341827       129.678314               0.       57.0955811
               30                4       101.308868       198.305252               0.       51.9411354
               31                1       133.008057       194.274506               0.       96.5466156
               31                2       129.956329       166.640839               0.       105.640839
               31                3       113.158722       160.444870               0.       95.5126190
               31                4       108.263664       131.489548               0.       103.482674
               32                1       125.080315       118.645592               0.       104.149864
               32                2       171.472351       144.124405               0.       108.411217
               32                3       158.280869       128.196777               0.       96.1204300
               32                4       204.589539       151.855026               0.       98.0277634
               33                1       198.305252       101.308868               0.       51.9411354
               33                2       213.932648       104.787743               0.       29.7904758
               33                3       129.678314       65.8341827               0.       57.0955811
               33                4       148.100723       70.5136871               0.       36.4906883
               34                1       134.925995       146.249451               0.       20.9939251
               34                2       97.1115112       149.242889               0.       12.2060213
               34                3       131.574142       159.849319               0.       27.9201546
               34                4       97.1049118       160.080154               0.       22.1443424
               35                1       78.1025467       169.815292               0.       28.5211525
               35                2       103.599945       221.844101               0.       20.4632435
               35                3       49.5618019       147.026581               0.       53.0971603
               35                4       73.1240845       198.140686               0.       47.6803093
               36                1       194.274506       133.008057               0.      -96.5466156
               36                2       166.640839       129.956329               0.      -105.640839
               36                3       160.444870       113.158722               0.      -95.5126190
               36                4       131.489548       108.263664               0.      -103.482674
               37                1       118.645592       125.080315               0.      -104.149864
               37                2       144.124405       171.472351               0.      -108.411217
               37                3       128.196777       158.280869               0.      -96.1204300
               37                4       151.855026       204.589539               0.      -98.0277634
               38                1       101.308868       198.305252               0.      -51.9411354
               38                2       104.787743       213.932648               0.      -29.7904758
               38                3       65.8341827       129.678314               0.      -57.0955811
               38                4       70.5136871       148.100723               0.      -36.4906883
               39                1       146.249451       134.925995               0.      -20.9939251
               39                2       149.242889       97.1115112               0.      -12.2060213
               39                3       159.849319       131.574142               0.      -27.9201546
               39                4       160.080154       97.1049118               0.      -22.1443424
               40                1       169.815292       78.1025467               0.      -28.5211525
               40                2       221.844101       103.599945               0.      -20.4632435
               40                3       147.026581       49.5618019               0.      -53.0971603
               40                4       198.140686       73.1240845               0.      -47.6803093


********************************************************************************
Field Output Report, written Thu Apr 24 16:16:19 2025

Source 1
---------

   ODB: C:/lnms/Vid/CrossHoleSym/CrossHoleSymU.odb
   Step: loading
   Frame: Increment      4: Step Time =   0.4000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1       226.223572       154.085907               0.      -113.081696
                1                2       192.970047       150.344116               0.      -124.051277
                1                3       184.488373       129.245331               0.      -110.259140
                1                4       149.950775       123.301422               0.      -119.696968
                2                1       134.802826       142.797012               0.      -120.417618
                2                2       166.411804       197.958191               0.      -127.149429
                2                3       145.724014       181.681686               0.      -111.322044
                2                4       175.146805       237.134491               0.      -115.145332
                3                1       116.089920       229.891327               0.      -60.9834709
                3                2       120.545197       248.201111               0.      -34.8878250
                3                3       71.8271942       144.426315               0.      -64.6539536
                3                4       77.1969528       164.800278               0.      -40.9780617
                4                1       165.057144       152.623535               0.      -23.5932961
                4                2       164.457901       107.283539               0.      -13.4700727
                4                3       182.974548       150.970322               0.      -31.8645763
                4                4       180.177628       109.501793               0.      -24.9606514
                5                1       192.700363       88.1131363               0.      -32.4687805
                5                2       258.163239       119.951057               0.      -23.8785419
                5                3       165.962616       53.7607498               0.      -60.5451355
                5                4       229.015854       81.9875793               0.      -55.6501465
                6                1       237.134491       175.146805               0.      -115.145332
                6                2       197.958191       166.411804               0.      -127.149429
                6                3       181.681686       145.724014               0.      -111.322044
                6                4       142.797012       134.802826               0.      -120.417618
                7                1       123.301422       149.950775               0.      -119.696968
                7                2       150.344116       192.970047               0.      -124.051277
                7                3       129.245331       184.488373               0.      -110.259140
                7                4       154.085907       226.223572               0.      -113.081696
                8                1       81.9875793       229.015854               0.      -55.6501465
                8                2       119.951057       258.163239               0.      -23.8785419
                8                3       53.7607498       165.962616               0.      -60.5451355
                8                4       88.1131363       192.700363               0.      -32.4687805
                9                1       109.501793       180.177628               0.      -24.9606514
                9                2       107.283539       164.457901               0.      -13.4700727
                9                3       150.970322       182.974548               0.      -31.8645763
                9                4       152.623535       165.057144               0.      -23.5932961
               10                1       164.800278       77.1969528               0.      -40.9780617
               10                2       248.201111       120.545197               0.      -34.8878250
               10                3       144.426315       71.8271942               0.      -64.6539536
               10                4       229.891327       116.089920               0.      -60.9834709
               11                1       154.085907       226.223572               0.       113.081696
               11                2       150.344116       192.970047               0.       124.051277
               11                3       129.245331       184.488373               0.       110.259140
               11                4       123.301422       149.950775               0.       119.696968
               12                1       142.797012       134.802826               0.       120.417618
               12                2       197.958191       166.411804               0.       127.149429
               12                3       181.681686       145.724014               0.       111.322044
               12                4       237.134491       175.146805               0.       115.145332
               13                1       229.891327       116.089920               0.       60.9834709
               13                2       248.201111       120.545197               0.       34.8878250
               13                3       144.426315       71.8271942               0.       64.6539536
               13                4       164.800278       77.1969528               0.       40.9780617
               14                1       152.623535       165.057144               0.       23.5932961
               14                2       107.283539       164.457901               0.       13.4700727
               14                3       150.970322       182.974548               0.       31.8645763
               14                4       109.501793       180.177628               0.       24.9606514
               15                1       88.1131363       192.700363               0.       32.4687805
               15                2       119.951057       258.163239               0.       23.8785419
               15                3       53.7607498       165.962616               0.       60.5451355
               15                4       81.9875793       229.015854               0.       55.6501465
               16                1       175.146805       237.134491               0.       115.145332
               16                2       166.411804       197.958191               0.       127.149429
               16                3       145.724014       181.681686               0.       111.322044
               16                4       134.802826       142.797012               0.       120.417618
               17                1       149.950775       123.301422               0.       119.696968
               17                2       192.970047       150.344116               0.       124.051277
               17                3       184.488373       129.245331               0.       110.259140
               17                4       226.223572       154.085907               0.       113.081696
               18                1       229.015854       81.9875793               0.       55.6501465
               18                2       258.163239       119.951057               0.       23.8785419
               18                3       165.962616       53.7607498               0.       60.5451355
               18                4       192.700363       88.1131363               0.       32.4687805
               19                1       180.177628       109.501793               0.       24.9606514
               19                2       164.457901       107.283539               0.       13.4700727
               19                3       182.974548       150.970322               0.       31.8645763
               19                4       165.057144       152.623535               0.       23.5932961
               20                1       77.1969528       164.800278               0.       40.9780617
               20                2       120.545197       248.201111               0.       34.8878250
               20                3       71.8271942       144.426315               0.       64.6539536
               20                4       116.089920       229.891327               0.       60.9834709
               21                1       237.134491       175.146805               0.      -115.145332
               21                2       197.958191       166.411804               0.      -127.149429
               21                3       181.681686       145.724014               0.      -111.322044
               21                4       142.797012       134.802826               0.      -120.417618
               22                1       123.301422       149.950775               0.      -119.696968
               22                2       150.344116       192.970047               0.      -124.051277
               22                3       129.245331       184.488373               0.      -110.259140
               22                4       154.085907       226.223572               0.      -113.081696
               23                1       81.9875793       229.015854               0.      -55.6501465
               23                2       119.951057       258.163239               0.      -23.8785419
               23                3       53.7607498       165.962616               0.      -60.5451355
               23                4       88.1131363       192.700363               0.      -32.4687805
               24                1       109.501793       180.177628               0.      -24.9606514
               24                2       107.283539       164.457901               0.      -13.4700727
               24                3       150.970322       182.974548               0.      -31.8645763
               24                4       152.623535       165.057144               0.      -23.5932961
               25                1       164.800278       77.1969528               0.      -40.9780617
               25                2       248.201111       120.545197               0.      -34.8878250
               25                3       144.426315       71.8271942               0.      -64.6539536
               25                4       229.891327       116.089920               0.      -60.9834709
               26                1       175.146805       237.134491               0.       115.145332
               26                2       166.411804       197.958191               0.       127.149429
               26                3       145.724014       181.681686               0.       111.322044
               26                4       134.802826       142.797012               0.       120.417618
               27                1       149.950775       123.301422               0.       119.696968
               27                2       192.970047       150.344116               0.       124.051277
               27                3       184.488373       129.245331               0.       110.259140
               27                4       226.223572       154.085907               0.       113.081696
               28                1       229.015854       81.9875793               0.       55.6501465
               28                2       258.163239       119.951057               0.       23.8785419
               28                3       165.962616       53.7607498               0.       60.5451355
               28                4       192.700363       88.1131363               0.       32.4687805
               29                1       180.177628       109.501793               0.       24.9606514
               29                2       164.457901       107.283539               0.       13.4700727
               29                3       182.974548       150.970322               0.       31.8645763
               29                4       165.057144       152.623535               0.       23.5932961
               30                1       77.1969528       164.800278               0.       40.9780617
               30                2       120.545197       248.201111               0.       34.8878250
               30                3       71.8271942       144.426315               0.       64.6539536
               30                4       116.089920       229.891327               0.       60.9834709
               31                1       154.085907       226.223572               0.       113.081696
               31                2       150.344116       192.970047               0.       124.051277
               31                3       129.245331       184.488373               0.       110.259140
               31                4       123.301422       149.950775               0.       119.696968
               32                1       142.797012       134.802826               0.       120.417618
               32                2       197.958191       166.411804               0.       127.149429
               32                3       181.681686       145.724014               0.       111.322044
               32                4       237.134491       175.146805               0.       115.145332
               33                1       229.891327       116.089920               0.       60.9834709
               33                2       248.201111       120.545197               0.       34.8878250
               33                3       144.426315       71.8271942               0.       64.6539536
               33                4       164.800278       77.1969528               0.       40.9780617
               34                1       152.623535       165.057144               0.       23.5932961
               34                2       107.283539       164.457901               0.       13.4700727
               34                3       150.970322       182.974548               0.       31.8645763
               34                4       109.501793       180.177628               0.       24.9606514
               35                1       88.1131363       192.700363               0.       32.4687805
               35                2       119.951057       258.163239               0.       23.8785419
               35                3       53.7607498       165.962616               0.       60.5451355
               35                4       81.9875793       229.015854               0.       55.6501465
               36                1       226.223572       154.085907               0.      -113.081696
               36                2       192.970047       150.344116               0.      -124.051277
               36                3       184.488373       129.245331               0.      -110.259140
               36                4       149.950775       123.301422               0.      -119.696968
               37                1       134.802826       142.797012               0.      -120.417618
               37                2       166.411804       197.958191               0.      -127.149429
               37                3       145.724014       181.681686               0.      -111.322044
               37                4       175.146805       237.134491               0.      -115.145332
               38                1       116.089920       229.891327               0.      -60.9834709
               38                2       120.545197       248.201111               0.      -34.8878250
               38                3       71.8271942       144.426315               0.      -64.6539536
               38                4       77.1969528       164.800278               0.      -40.9780617
               39                1       165.057144       152.623535               0.      -23.5932961
               39                2       164.457901       107.283539               0.      -13.4700727
               39                3       182.974548       150.970322               0.      -31.8645763
               39                4       180.177628       109.501793               0.      -24.9606514
               40                1       192.700363       88.1131363               0.      -32.4687805
               40                2       258.163239       119.951057               0.      -23.8785419
               40                3       165.962616       53.7607498               0.      -60.5451355
               40                4       229.015854       81.9875793               0.      -55.6501465


********************************************************************************
Field Output Report, written Thu Apr 24 16:16:22 2025

Source 1
---------

   ODB: C:/lnms/Vid/CrossHoleSym/CrossHoleSymU.odb
   Step: loading
   Frame: Increment      5: Step Time =   0.5000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1       257.277588       174.906693               0.      -129.402130
                1                2       218.140656       169.462708               0.      -142.411804
                1                3       208.234100       145.846939               0.      -124.777336
                1                4       168.012314       137.996292               0.      -135.794693
                2                1       150.576431       159.892471               0.      -136.642441
                2                2       187.847946       223.331406               0.      -145.832870
                2                3       163.128845       204.632431               0.      -126.413925
                2                4       197.911102       268.775238               0.      -132.118271
                3                1       129.517807       259.436279               0.      -69.9476547
                3                2       135.332977       280.775513               0.      -39.7247696
                3                3       76.5769119       157.165024               0.      -72.5712662
                3                4       83.2369308       180.383896               0.      -45.5646706
                4                1       182.808487       169.419449               0.      -26.2400150
                4                2       178.873001       116.972031               0.      -14.7485104
                4                3       204.857346       169.290222               0.      -35.6876831
                4                4       199.248138       121.257263               0.      -27.6329632
                5                1       214.252670       97.3829956               0.      -36.3072433
                5                2       292.325043       135.211716               0.      -27.0151558
                5                3       182.652908       56.5757904               0.      -68.2678986
                5                4       257.413849       89.5035858               0.      -63.5888557
                6                1       268.775238       197.911102               0.      -132.118271
                6                2       223.331406       187.847946               0.      -145.832870
                6                3       204.632431       163.128845               0.      -126.413925
                6                4       159.892471       150.576431               0.      -136.642441
                7                1       137.996292       168.012314               0.      -135.794693
                7                2       169.462708       218.140656               0.      -142.411804
                7                3       145.846939       208.234100               0.      -124.777336
                7                4       174.906693       257.277588               0.      -129.402130
                8                1       89.5035858       257.413849               0.      -63.5888557
                8                2       135.211716       292.325043               0.      -27.0151558
                8                3       56.5757904       182.652908               0.      -68.2678986
                8                4       97.3829956       214.252670               0.      -36.3072433
                9                1       121.257263       199.248138               0.      -27.6329632
                9                2       116.972031       178.873001               0.      -14.7485104
                9                3       169.290222       204.857346               0.      -35.6876831
                9                4       169.419449       182.808487               0.      -26.2400150
               10                1       180.383896       83.2369308               0.      -45.5646706
               10                2       280.775513       135.332977               0.      -39.7247696
               10                3       157.165024       76.5769119               0.      -72.5712662
               10                4       259.436279       129.517807               0.      -69.9476547
               11                1       174.906693       257.277588               0.       129.402130
               11                2       169.462708       218.140656               0.       142.411804
               11                3       145.846939       208.234100               0.       124.777336
               11                4       137.996292       168.012314               0.       135.794693
               12                1       159.892471       150.576431               0.       136.642441
               12                2       223.331406       187.847946               0.       145.832870
               12                3       204.632431       163.128845               0.       126.413925
               12                4       268.775238       197.911102               0.       132.118271
               13                1       259.436279       129.517807               0.       69.9476547
               13                2       280.775513       135.332977               0.       39.7247696
               13                3       157.165024       76.5769119               0.       72.5712662
               13                4       180.383896       83.2369308               0.       45.5646706
               14                1       169.419449       182.808487               0.       26.2400150
               14                2       116.972031       178.873001               0.       14.7485104
               14                3       169.290222       204.857346               0.       35.6876831
               14                4       121.257263       199.248138               0.       27.6329632
               15                1       97.3829956       214.252670               0.       36.3072433
