********************************************************************************
Field Output Report, written Thu Apr 24 12:36:35 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/PopravljeniRP2.odb
   Step: loading
   Frame: Increment      0: Step Time =    0.000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
               28                4   5.25770020E+03   2.30358154E+03               0.   5.63610986E+03
               29                1   5.73205176E+03   2.84902075E+03               0.   5.51561182E+03
               29                2   5.31466113E+03   2.74659937E+03               0.   4.66134082E+03
               29                3   6.50146582E+03   5.56992041E+03               0.   5.57585400E+03
               29                4   6.15486621E+03   5.62357812E+03               0.   4.78774512E+03
               30                1   3.20765259E+03   7.29729053E+03               0.   3.47014063E+03
               30                2   4.97531543E+03   13.1675029E+03               0.   3.65298706E+03
               30                3   3.13778857E+03   6.91307080E+03               0.   4.70120850E+03
               30                4   4.81120605E+03   12.4303057E+03               0.   5.32426318E+03
               31                1   8.66996387E+03   7.66555566E+03               0.   6.67652197E+03
               31                2   10.1294043E+03   7.16994971E+03               0.   6.63512891E+03
               31                3   6.97316748E+03   5.89124707E+03               0.   5.68177783E+03
               31                4   8.06958398E+03   5.36572607E+03               0.   5.58425244E+03
               32                1   9.73094531E+03   4.68975195E+03               0.   5.34843652E+03
               32                2   12.2472559E+03   6.67212012E+03               0.   6.53022607E+03
               32                3   10.6142422E+03   4.04421973E+03               0.   5.26405127E+03
               32                4   13.1288027E+03   5.60059229E+03               0.   6.28798779E+03
               33                1   12.4303057E+03   4.81120605E+03               0.   5.32426318E+03
               33                2   13.1675029E+03   4.97531543E+03               0.   3.65298706E+03
               33                3   6.91307080E+03   3.13778857E+03               0.   4.70120850E+03
               33                4   7.29729053E+03   3.20765259E+03               0.   3.47014063E+03
               34                1   5.62357812E+03   6.15486621E+03               0.   4.78774512E+03
               34                2   2.74659937E+03   5.31466113E+03               0.   4.66134082E+03
               34                3   5.56992041E+03   6.50146582E+03               0.   5.57585400E+03
               34                4   2.84902075E+03   5.73205176E+03               0.   5.51561182E+03
               35                1   2.30358154E+03   5.25770020E+03               0.   5.63610986E+03
               35                2   1.82876880E+03   2.85736572E+03               0.   6.18214795E+03
               35                3   4.00365601E+03   6.04901563E+03               0.   4.82243018E+03
               35                4   4.13552686E+03   4.08472241E+03               0.   5.05091650E+03
               36                1   2.86305078E+03   1.57054761E+03               0.       320.734711
               36                2   2.44601807E+03      -221.603348               0.      -68.2161789
               36                3   3.41975708E+03   2.81919507E+03               0.      -409.140991
               36                4   3.11619922E+03   1.44572546E+03               0.      -776.783691
               37                1   3.01603149E+03   2.19935278E+03               0.  -1.49204456E+03
               37                2   4.10593652E+03   5.29157080E+03               0.  -2.44887671E+03
               37                3   3.42798340E+03   3.94836279E+03               0.      -944.501892
               37                4   4.52725195E+03   7.23870020E+03               0.  -1.61615137E+03
               38                1   3.85205151E+03   9.45733398E+03               0.       71.0765762
               38                2   4.10150049E+03   10.2423818E+03               0.   1.64387561E+03
               38                3   2.30444580E+03   4.27184326E+03               0.       688.235901
               38                4   2.43913428E+03   4.70058887E+03               0.   1.84592957E+03
               39                1   5.72903271E+03   4.44154883E+03               0.   3.92134229E+03
               39                2   5.10451709E+03   2.36282227E+03               0.   3.98537622E+03
               39                3   5.81325635E+03   4.31310205E+03               0.   3.35325684E+03
               39                4   5.22874072E+03    2.3391875E+03               0.   3.37281934E+03
               40                1   5.63766260E+03   1.48056763E+03               0.   2.88484375E+03
               40                2   8.61855371E+03   2.29450244E+03               0.   3.06980957E+03
               40                3   5.20548486E+03       693.150330               0.   1.96412793E+03
               40                4   7.86700977E+03   1.19844421E+03               0.   1.84125244E+03


********************************************************************************
Field Output Report, written Thu Apr 24 12:37:13 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/PopravljeniRP2.odb
   Step: loading
   Frame: Increment      3: Step Time =   0.3000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1   30.3936289E+03   19.8398027E+03               0.  -18.2443281E+03
                1                2   26.5008965E+03   23.3883457E+03               0.  -19.3678887E+03
                1                3   21.6854141E+03   13.8659648E+03               0.  -14.5290723E+03
                1                4     17.75425E+03   16.5119824E+03               0.  -15.2415791E+03
                2                1   15.5711719E+03   18.3706523E+03               0.  -13.6810361E+03
                2                2   17.5071895E+03   21.4563242E+03               0.  -14.9431191E+03
                2                3   15.2792803E+03   19.7706426E+03               0.  -13.4108711E+03
                2                4   16.9078965E+03   22.9467637E+03               0.  -14.4462412E+03
                3                1   11.4321377E+03   21.7636465E+03               0.  -9.41894727E+03
                3                2   10.7712021E+03   22.3556348E+03               0.  -7.65763135E+03
                3                3   9.30606543E+03   15.6859023E+03               0.  -8.39047266E+03
                3                4   8.76283203E+03   15.9443877E+03               0.  -7.07503271E+03
                4                1   16.8478516E+03   14.2920342E+03               0.  -8.34212598E+03
                4                2   14.9634961E+03   7.35113037E+03               0.  -7.12192432E+03
                4                3   19.7508438E+03      14.8065E+03               0.  -10.1773574E+03
                4                4   18.2098086E+03   8.33866602E+03               0.  -9.20982715E+03
                5                1   20.1595137E+03   7.41846191E+03               0.  -10.4618828E+03
                5                2   25.9864336E+03   9.56381641E+03               0.  -11.7369629E+03
                5                3   20.0661133E+03   9.51436133E+03               0.  -12.0628604E+03
                5                4   25.4861641E+03   12.1635762E+03               0.  -13.7369541E+03
                6                1   10.5957734E+03   6.57919238E+03               0.  -2.43179395E+03
                6                2   7.76136377E+03   6.01118701E+03               0.  -3.63102539E+03
                6                3   5.78384326E+03   4.93469580E+03               0.  -1.41693762E+03
                6                4   3.21496411E+03   4.36394336E+03               0.  -2.20371240E+03
                7                1   2.11789380E+03   4.52093262E+03               0.  -1.14126111E+03
                7                2      -290.088959   3.55025610E+03               0.      -109.471771
                7                3   4.11239941E+03   4.96306348E+03               0.      -612.702393
                7                4   2.32134180E+03   4.15686816E+03               0.       447.095398
                8                1   1.81573743E+03   11.3774941E+03               0.   2.74197363E+03
                8                2   3.37526880E+03   12.3918916E+03               0.   4.49532715E+03
                8                3   1.07152356E+03   7.53111475E+03               0.   2.89191211E+03
                8                4   2.19275464E+03   8.10999414E+03               0.   4.21313232E+03
                9                1   3.46698364E+03   7.50149365E+03               0.   4.90985303E+03
                9                2   3.51515283E+03   7.26900391E+03               0.   5.82310059E+03
                9                3   6.41160156E+03   8.37365527E+03               0.   4.84901221E+03
                9                4   6.61509131E+03   8.20470313E+03               0.   5.69026367E+03
               10                1   6.96207471E+03   3.39233472E+03               0.   2.65122412E+03
               10                2   15.0566846E+03   5.83496289E+03               0.   2.28789624E+03
               10                3   6.32791162E+03   3.26312939E+03               0.       953.906982
               10                4   13.9156602E+03   5.55891406E+03               0.       9.72856617
               11                1   9.83895605E+03   24.9710703E+03               0.   8.13206689E+03
               11                2   10.0626133E+03   21.4440508E+03               0.   9.96042187E+03
               11                3   7.03575684E+03   18.2423848E+03               0.   6.32405908E+03
               11                4   7.04631836E+03   14.7963242E+03               0.   7.72811670E+03
               12                1   7.49955713E+03   13.0423398E+03               0.   7.18781836E+03
               12                2   10.7041396E+03   13.4898672E+03               0.   8.03642725E+03
               12                3   9.77262402E+03   14.0334521E+03               0.   6.39561035E+03
               12                4    13.320375E+03   14.7527256E+03               0.   6.89097461E+03
               13                1   17.0218965E+03   9.62900879E+03               0.   1.61414490E+03
               13                2   17.8016504E+03   9.55996289E+03               0.       75.6947250
               13                3   11.8438818E+03   7.95209180E+03               0.       827.015076
               13                4   12.2681484E+03   7.85148584E+03               0.      -313.120819
               14                1   12.6471084E+03   16.6857949E+03               0.  -3.13362158E+03
               14                2   6.78225732E+03   14.8709844E+03               0.  -4.50155908E+03
               14                3   12.9850645E+03   19.4688105E+03               0.  -1.67467334E+03
               14                4   7.50335645E+03   17.9815898E+03               0.  -2.82388232E+03
               15                1   6.07801611E+03   21.2169395E+03               0.  -1.29632520E+03
               15                2   9.67333984E+03   33.5243984E+03               0.  -1.27426660E+03
               15                3   4.77713037E+03   20.0962148E+03               0.   2.54592773E+03
               15                4   7.73597266E+03   31.4095215E+03               0.   3.63049927E+03
               16                1   14.7527256E+03    13.320375E+03               0.   6.89097461E+03
               16                2   13.4898672E+03   10.7041396E+03               0.   8.03642725E+03
               16                3   14.0334521E+03   9.77262402E+03               0.   6.39561035E+03
               16                4   13.0423398E+03   7.49955713E+03               0.   7.18781836E+03
               17                1   14.7963242E+03   7.04631836E+03               0.   7.72811670E+03
               17                2   21.4440508E+03   10.0626133E+03               0.   9.96042187E+03
               17                3   18.2423848E+03   7.03575684E+03               0.   6.32405908E+03
               17                4   24.9710703E+03   9.83895605E+03               0.   8.13206689E+03
               18                1   31.4095215E+03   7.73597266E+03               0.   3.63049927E+03
               18                2   33.5243984E+03   9.67333984E+03               0.  -1.27426660E+03
               18                3   20.0962148E+03   4.77713037E+03               0.   2.54592773E+03
               18                4   21.2169395E+03   6.07801611E+03               0.  -1.29632520E+03
               19                1   17.9815898E+03   7.50335645E+03               0.  -2.82388232E+03
               19                2   14.8709844E+03   6.78225732E+03               0.  -4.50155908E+03
               19                3   19.4688105E+03   12.9850645E+03               0.  -1.67467334E+03
               19                4   16.6857949E+03   12.6471084E+03               0.  -3.13362158E+03
               20                1   7.85148584E+03   12.2681484E+03               0.      -313.120819
               20                2   9.55996289E+03   17.8016504E+03               0.       75.6947250
               20                3   7.95209180E+03   11.8438818E+03               0.       827.015076
               20                4   9.62900879E+03   17.0218965E+03               0.   1.61414490E+03
               21                1   22.9467637E+03   16.9078965E+03               0.  -14.4462412E+03
               21                2   21.4563242E+03   17.5071895E+03               0.  -14.9431191E+03
               21                3   19.7706426E+03   15.2792803E+03               0.  -13.4108711E+03
               21                4   18.3706523E+03   15.5711719E+03               0.  -13.6810361E+03
               22                1   16.5119824E+03     17.75425E+03               0.  -15.2415791E+03
               22                2   23.3883457E+03   26.5008965E+03               0.  -19.3678887E+03
               22                3   13.8659648E+03   21.6854141E+03               0.  -14.5290723E+03
               22                4   19.8398027E+03   30.3936289E+03               0.  -18.2443281E+03
               23                1   12.1635762E+03   25.4861641E+03               0.  -13.7369541E+03
               23                2   9.56381641E+03   25.9864336E+03               0.  -11.7369629E+03
               23                3   9.51436133E+03   20.0661133E+03               0.  -12.0628604E+03
               23                4   7.41846191E+03   20.1595137E+03               0.  -10.4618828E+03
               24                1   8.33866602E+03   18.2098086E+03               0.  -9.20982715E+03
               24                2   7.35113037E+03   14.9634961E+03               0.  -7.12192432E+03
               24                3      14.8065E+03   19.7508438E+03               0.  -10.1773574E+03
               24                4   14.2920342E+03   16.8478516E+03               0.  -8.34212598E+03
               25                1   15.9443877E+03   8.76283203E+03               0.  -7.07503271E+03
               25                2   22.3556348E+03   10.7712021E+03               0.  -7.65763135E+03
               25                3   15.6859023E+03   9.30606543E+03               0.  -8.39047266E+03
               25                4   21.7636465E+03   11.4321377E+03               0.  -9.41894727E+03
               26                1   7.98808057E+03   19.7960820E+03               0.   9.21974219E+03
               26                2   9.52126074E+03   18.4652598E+03               0.   9.65160645E+03
               26                3   5.72392139E+03   15.9568408E+03               0.   7.72572656E+03
               26                4   6.65226514E+03   14.6099404E+03               0.   7.90966455E+03
               27                1   7.58985400E+03   12.2613711E+03               0.   8.30394043E+03
               27                2   10.2464102E+03   15.2944150E+03               0.   9.83965137E+03
               27                3   8.45835352E+03   10.7539893E+03               0.   8.45018945E+03
               27                4   11.0827158E+03   13.2847813E+03               0.   9.90521875E+03
               28                1   5.90580957E+03   6.46731104E+03               0.   7.51509375E+03
               28                2   3.99011230E+03   2.94513086E+03               0.   9.18487695E+03
               28                3   8.66587695E+03   6.14622412E+03               0.   7.17234375E+03
               28                4   7.42603271E+03   3.54601099E+03               0.   8.36543164E+03
               29                1   8.10699854E+03   4.32280322E+03               0.   8.14142822E+03
               29                2   7.54597217E+03   4.13743213E+03               0.   6.83859814E+03
               29                3   9.27404687E+03   8.43887207E+03               0.   8.17244141E+03
               29                4   8.81610254E+03   8.49437109E+03               0.   6.97547559E+03
               30                1   4.49948926E+03   10.9359941E+03               0.   5.05715674E+03
               30                2   7.10094287E+03   19.5926094E+03               0.   5.27286279E+03
               30                3   4.34575146E+03   10.3975703E+03               0.   6.88899072E+03
               30                4   6.78835596E+03   18.5595527E+03               0.   7.73109424E+03
               31                1   13.2847813E+03   11.0827158E+03               0.   9.90521875E+03
               31                2   15.2944150E+03   10.2464102E+03               0.   9.83965137E+03
               31                3   10.7539893E+03   8.45835352E+03               0.   8.45018945E+03
               31                4   12.2613711E+03   7.58985400E+03               0.   8.30394043E+03
               32                1   14.6099404E+03   6.65226514E+03               0.   7.90966455E+03
               32                2   18.4652598E+03   9.52126074E+03               0.   9.65160645E+03
               32                3   15.9568408E+03   5.72392139E+03               0.   7.72572656E+03
               32                4   19.7960820E+03   7.98808057E+03               0.   9.21974219E+03
               33                1   18.5595527E+03   6.78835596E+03               0.   7.73109424E+03
               33                2   19.5926094E+03   7.10094287E+03               0.   5.27286279E+03
               33                3   10.3975703E+03   4.34575146E+03               0.   6.88899072E+03
               33                4   10.9359941E+03   4.49948926E+03               0.   5.05715674E+03
               34                1   8.49437109E+03   8.81610254E+03               0.   6.97547559E+03
               34                2   4.13743213E+03   7.54597217E+03               0.   6.83859814E+03
               34                3   8.43887207E+03   9.27404687E+03               0.   8.17244141E+03
               34                4   4.32280322E+03   8.10699854E+03               0.   8.14142822E+03
               35                1   3.54601099E+03   7.42603271E+03               0.   8.36543164E+03
               35                2   2.94513086E+03   3.99011230E+03               0.   9.18487695E+03
               35                3   6.14622412E+03   8.66587695E+03               0.   7.17234375E+03
               35                4   6.46731104E+03   5.90580957E+03               0.   7.51509375E+03
               36                1   4.15686816E+03   2.32134180E+03               0.       447.095398
               36                2   3.55025610E+03      -290.088959               0.      -109.471771
               36                3   4.96306348E+03   4.11239941E+03               0.      -612.702393
               36                4   4.52093262E+03   2.11789380E+03               0.  -1.14126111E+03
               37                1   4.36394336E+03   3.21496411E+03               0.  -2.20371240E+03
               37                2   6.01118701E+03   7.76136377E+03               0.  -3.63102539E+03
               37                3   4.93469580E+03   5.78384326E+03               0.  -1.41693762E+03
               37                4   6.57919238E+03   10.5957734E+03               0.  -2.43179395E+03
               38                1   5.55891406E+03   13.9156602E+03               0.       9.72856617
               38                2   5.83496289E+03   15.0566846E+03               0.   2.28789624E+03
               38                3   3.26312939E+03   6.32791162E+03               0.       953.906982
               38                4   3.39233472E+03   6.96207471E+03               0.   2.65122412E+03
               39                1   8.20470313E+03   6.61509131E+03               0.   5.69026367E+03
               39                2   7.26900391E+03   3.51515283E+03               0.   5.82310059E+03
               39                3   8.37365527E+03   6.41160156E+03               0.   4.84901221E+03
               39                4   7.50149365E+03   3.46698364E+03               0.   4.90985303E+03
               40                1   8.10999414E+03   2.19275464E+03               0.   4.21313232E+03
               40                2   12.3918916E+03   3.37526880E+03               0.   4.49532715E+03
               40                3   7.53111475E+03   1.07152356E+03               0.   2.89191211E+03
               40                4   11.3774941E+03   1.81573743E+03               0.   2.74197363E+03


********************************************************************************
Field Output Report, written Thu Apr 24 12:37:17 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/PopravljeniRP2.odb
   Step: loading
   Frame: Increment      4: Step Time =   0.4000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1   39.3750898E+03   25.8744805E+03               0.  -23.9962578E+03
                1                2   34.3705820E+03   29.9610625E+03               0.  -25.4575859E+03
                1                3   28.5074609E+03   18.4764492E+03               0.  -19.3927969E+03
                1                4   23.3986895E+03   21.5438535E+03               0.  -20.3467637E+03
                2                1   20.6099316E+03   23.9963613E+03               0.  -18.4331504E+03
                2                2   23.1296953E+03   28.2342832E+03               0.  -20.1128555E+03
                2                3   20.3296465E+03   25.9813809E+03               0.  -18.0149141E+03
                2                4   22.4847949E+03   30.3473379E+03               0.  -19.3771465E+03
                3                1   14.8808418E+03   28.3035098E+03               0.  -12.3439814E+03
                3                2   14.0555244E+03   29.0871484E+03               0.  -9.99443652E+03
                3                3   12.0593760E+03   20.1633301E+03               0.  -11.0068398E+03
                3                4     11.36975E+03   20.5076035E+03               0.  -9.23470312E+03
                4                1   21.9591328E+03   18.4985840E+03               0.  -10.6262344E+03
                4                2   19.5987441E+03   9.67501172E+03               0.  -9.07595508E+03
                4                3   25.7015332E+03   19.2270586E+03               0.  -12.9628818E+03
                4                4   23.7949141E+03   11.0372422E+03               0.  -11.7646133E+03
                5                1   26.3499004E+03   9.83535449E+03               0.  -13.4376074E+03
                5                2   34.2238828E+03   12.7092871E+03               0.  -15.0219189E+03
                5                3   25.9964863E+03   12.1676875E+03               0.  -15.6317803E+03
                5                4   33.2634219E+03   15.5442930E+03               0.  -17.7475684E+03
                6                1   13.7658027E+03   8.49234961E+03               0.  -3.24295215E+03
                6                2   10.1024932E+03   7.81063770E+03               0.  -4.77705420E+03
                6                3   7.52180176E+03   6.31428076E+03               0.  -1.88729834E+03
                6                4   4.17367480E+03   5.61021826E+03               0.  -2.89172778E+03
                7                1   2.75568823E+03   5.82596631E+03               0.  -1.49226001E+03
                7                2      -337.579224   4.57520068E+03               0.      -156.686020
                7                3   5.33040332E+03   6.39794336E+03               0.      -816.293457
                7                4   3.04420776E+03   5.35917334E+03               0.       551.802979
                8                1   2.43574365E+03   14.6190225E+03               0.   3.61598438E+03
                8                2   4.40688965E+03   15.8377607E+03               0.   5.84240186E+03
                8                3   1.46152551E+03   9.67694336E+03               0.   3.77690747E+03
                8                4   2.87959521E+03   10.3659434E+03               0.   5.46335205E+03
                9                1   4.55849414E+03   9.56360645E+03               0.   6.34848926E+03
                9                2   4.63905127E+03   9.19990039E+03               0.   7.55612793E+03
                9                3   8.45608008E+03   10.7199219E+03               0.   6.22978906E+03
                9                4   8.74074121E+03   10.4455068E+03               0.   7.33500391E+03
               10                1   9.15202148E+03   4.19388721E+03               0.   3.37920898E+03
               10                2   19.6481602E+03   7.38108105E+03               0.   2.82497314E+03
               10                3   8.31901758E+03   4.10855273E+03               0.   1.17101135E+03
               10                4   18.1739922E+03   7.12851514E+03               0.      -105.029945
               11                1   12.4132070E+03   32.9962422E+03               0.   10.6692676E+03
               11                2   12.7402588E+03   28.6180898E+03               0.   13.0632168E+03
               11                3   8.80701855E+03   24.2621836E+03               0.   8.37694434E+03
               11                4   8.86465820E+03   19.9078809E+03               0.   10.2369023E+03
               12                1   9.55815332E+03   17.5050273E+03               0.   9.57554199E+03
               12                2   13.5540684E+03   18.0455879E+03               0.   10.6881309E+03
               12                3   12.4893770E+03   18.7617402E+03               0.   8.58790234E+03
               12                4   16.9265703E+03   19.6495840E+03               0.   9.25456934E+03
               13                1   21.7643379E+03   12.6152871E+03               0.   2.39704346E+03
               13                2   22.8382324E+03   12.5430664E+03               0.       402.604095
               13                3   15.0209082E+03   10.4288262E+03               0.   1.35043506E+03
               13                4   15.6237109E+03   10.3076396E+03               0.      -139.304367
               14                1   16.2650361E+03   21.9304043E+03               0.  -3.78673486E+03
               14                2   8.88501367E+03   19.5886465E+03               0.  -5.67742578E+03
               14                3   16.7154609E+03   25.6975313E+03               0.  -1.99855493E+03
               14                4   9.83641504E+03   23.8109004E+03               0.  -3.58437793E+03
               15                1   7.95410400E+03   28.0687305E+03               0.  -1.71348157E+03
               15                2   12.5393623E+03   43.8364766E+03               0.  -1.88774939E+03
               15                3   5.89852002E+03   26.6637754E+03               0.     3.254375E+03
               15                4   9.56414746E+03   41.2386328E+03               0.   4.36006104E+03
               16                1   19.6495840E+03   16.9265703E+03               0.   9.25456934E+03
               16                2   18.0455879E+03   13.5540684E+03               0.   10.6881309E+03
               16                3   18.7617402E+03   12.4893770E+03               0.   8.58790234E+03
               16                4   17.5050273E+03   9.55815332E+03               0.   9.57554199E+03
               17                1   19.9078809E+03   8.86465820E+03               0.   10.2369023E+03
               17                2   28.6180898E+03   12.7402588E+03               0.   13.0632168E+03
               17                3   24.2621836E+03   8.80701855E+03               0.   8.37694434E+03
               17                4   32.9962422E+03   12.4132070E+03               0.   10.6692676E+03
               18                1   41.2386328E+03   9.56414746E+03               0.   4.36006104E+03
               18                2   43.8364766E+03   12.5393623E+03               0.  -1.88774939E+03
               18                3   26.6637754E+03   5.89852002E+03               0.     3.254375E+03
               18                4   28.0687305E+03   7.95410400E+03               0.  -1.71348157E+03
               19                1   23.8109004E+03   9.83641504E+03               0.  -3.58437793E+03
               19                2   19.5886465E+03   8.88501367E+03               0.  -5.67742578E+03
               19                3   25.6975313E+03   16.7154609E+03               0.  -1.99855493E+03
               19                4   21.9304043E+03   16.2650361E+03               0.  -3.78673486E+03
               20                1   10.3076396E+03   15.6237109E+03               0.      -139.304367
               20                2   12.5430664E+03   22.8382324E+03               0.       402.604095
               20                3   10.4288262E+03   15.0209082E+03               0.   1.35043506E+03
               20                4   12.6152871E+03   21.7643379E+03               0.   2.39704346E+03
               21                1   30.3473379E+03   22.4847949E+03               0.  -19.3771465E+03
               21                2   28.2342832E+03   23.1296953E+03               0.  -20.1128555E+03
               21                3   25.9813809E+03   20.3296465E+03               0.  -18.0149141E+03
               21                4   23.9963613E+03   20.6099316E+03               0.  -18.4331504E+03
               22                1   21.5438535E+03   23.3986895E+03               0.  -20.3467637E+03
               22                2   29.9610625E+03   34.3705820E+03               0.  -25.4575859E+03
               22                3   18.4764492E+03   28.5074609E+03               0.  -19.3927969E+03
               22                4   25.8744805E+03   39.3750898E+03               0.  -23.9962578E+03
               23                1   15.5442930E+03   33.2634219E+03               0.  -17.7475684E+03
               23                2   12.7092871E+03   34.2238828E+03               0.  -15.0219189E+03
               23                3   12.1676875E+03   25.9964863E+03               0.  -15.6317803E+03
               23                4   9.83535449E+03   26.3499004E+03               0.  -13.4376074E+03
               24                1   11.0372422E+03   23.7949141E+03               0.  -11.7646133E+03
               24                2   9.67501172E+03   19.5987441E+03               0.  -9.07595508E+03
               24                3   19.2270586E+03   25.7015332E+03               0.  -12.9628818E+03
               24                4   18.4985840E+03   21.9591328E+03               0.  -10.6262344E+03
               25                1   20.5076035E+03     11.36975E+03               0.  -9.23470312E+03
               25                2   29.0871484E+03   14.0555244E+03               0.  -9.99443652E+03
               25                3   20.1633301E+03   12.0593760E+03               0.  -11.0068398E+03
               25                4   28.3035098E+03   14.8808418E+03               0.  -12.3439814E+03
               26                1   10.1518926E+03   26.5286836E+03               0.   12.0209941E+03
               26                2   12.0989346E+03   24.7496719E+03               0.   12.6806279E+03
               26                3   7.21861475E+03   21.3258867E+03               0.   10.0847041E+03
               26                4   8.40286523E+03   19.5058164E+03               0.   10.4017959E+03
               27                1   9.55962109E+03   16.5414863E+03               0.   10.9663018E+03
               27                2   13.0238916E+03   20.4958105E+03               0.   12.9581797E+03
               27                3   10.8119463E+03   14.7072090E+03               0.   11.1597080E+03
               27                4   14.2475049E+03   18.0448379E+03               0.   13.0475303E+03
               28                1   7.59648926E+03   8.93630762E+03               0.   9.91960059E+03
               28                2   4.96084814E+03   4.18106592E+03               0.   12.1095898E+03
               28                3   11.0395088E+03   8.35592480E+03               0.   9.46343359E+03
               28                4   9.32858691E+03   4.83849512E+03               0.   11.0189541E+03
               29                1   10.1978184E+03   5.81900293E+03               0.   10.6684619E+03
               29                2   9.52538770E+03   5.52785547E+03               0.   8.90915723E+03
               29                3   11.7695420E+03   11.3366240E+03               0.   10.6373682E+03
               29                4   11.2300664E+03   11.3755811E+03               0.   9.02810449E+03
               30                1   5.61350586E+03   14.5472021E+03               0.   6.54645313E+03
               30                2   9.01929395E+03   25.8951543E+03               0.   6.76219727E+03
               30                3   5.34506543E+03   13.8767588E+03               0.   8.96787012E+03
               30                4   8.51879883E+03   24.6074063E+03               0.   9.97444141E+03
               31                1   18.0448379E+03   14.2475049E+03               0.   13.0475303E+03
               31                2   20.4958105E+03   13.0238916E+03               0.   12.9581797E+03
               31                3   14.7072090E+03   10.8119463E+03               0.   11.1597080E+03
               31                4   16.5414863E+03   9.55962109E+03               0.   10.9663018E+03
               32                1   19.5058164E+03   8.40286523E+03               0.   10.4017959E+03
               32                2   24.7496719E+03   12.0989346E+03               0.   12.6806279E+03
               32                3   21.3258867E+03   7.21861475E+03               0.   10.0847041E+03
               32                4   26.5286836E+03   10.1518926E+03               0.   12.0209941E+03
               33                1   24.6074063E+03   8.51879883E+03               0.   9.97444141E+03
               33                2   25.8951543E+03   9.01929395E+03               0.   6.76219727E+03
               33                3   13.8767588E+03   5.34506543E+03               0.   8.96787012E+03
               33                4   14.5472021E+03   5.61350586E+03               0.   6.54645313E+03
               34                1   11.3755811E+03   11.2300664E+03               0.   9.02810449E+03
               34                2   5.52785547E+03   9.52538770E+03               0.   8.90915723E+03
               34                3   11.3366240E+03   11.7695420E+03               0.   10.6373682E+03
               34                4   5.81900293E+03   10.1978184E+03               0.   10.6684619E+03
               35                1   4.83849512E+03   9.32858691E+03               0.   11.0189541E+03
               35                2   4.18106592E+03   4.96084814E+03               0.   12.1095898E+03
               35                3   8.35592480E+03   11.0395088E+03               0.   9.46343359E+03
               35                4   8.93630762E+03   7.59648926E+03               0.   9.91960059E+03
               36                1   5.35917334E+03   3.04420776E+03               0.       551.802979
               36                2   4.57520068E+03      -337.579224               0.      -156.686020
               36                3   6.39794336E+03   5.33040332E+03               0.      -816.293457
               36                4   5.82596631E+03   2.75568823E+03               0.  -1.49226001E+03
               37                1   5.61021826E+03   4.17367480E+03               0.  -2.89172778E+03
               37                2   7.81063770E+03   10.1024932E+03               0.  -4.77705420E+03
               37                3   6.31428076E+03   7.52180176E+03               0.  -1.88729834E+03
               37                4   8.49234961E+03   13.7658027E+03               0.  -3.24295215E+03
               38                1   7.12851514E+03   18.1739922E+03               0.      -105.029945
               38                2   7.38108105E+03   19.6481602E+03               0.   2.82497314E+03
               38                3   4.10855273E+03   8.31901758E+03               0.   1.17101135E+03
               38                4   4.19388721E+03   9.15202148E+03               0.   3.37920898E+03
               39                1   10.4455068E+03   8.74074121E+03               0.   7.33500391E+03
               39                2   9.19990039E+03   4.63905127E+03               0.   7.55612793E+03
               39                3   10.7199219E+03   8.45608008E+03               0.   6.22978906E+03
               39                4   9.56360645E+03   4.55849414E+03               0.   6.34848926E+03
               40                1   10.3659434E+03   2.87959521E+03               0.   5.46335205E+03
               40                2   15.8377607E+03   4.40688965E+03               0.   5.84240186E+03
               40                3   9.67694336E+03   1.46152551E+03               0.   3.77690747E+03
               40                4   14.6190225E+03   2.43574365E+03               0.   3.61598438E+03


********************************************************************************
Field Output Report, written Thu Apr 24 12:37:23 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/PopravljeniRP2.odb
   Step: loading
   Frame: Increment      5: Step Time =   0.5000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1   47.9028242E+03   31.6857227E+03               0.  -29.5970449E+03
                1                2   41.8721172E+03   36.0828789E+03               0.  -31.3890156E+03
